作者规范,作者,样本规模标记,total_poem_count,total_line_count,稳健密度样本,大样本密度样本,candidate_line_count,候选句密度_每千句,matched_poem_count,候选诗密度_每百首,line_p90_count,句级p90互文密度_每千句,line_p95_count,句级p95互文密度_每千句,line_ge08_count,句级0.8互文密度_每千句,poem_p90_count,诗级p90互文密度_每百首,poem_p95_count,诗级p95互文密度_每百首,poem_ge08_count,诗级0.8互文密度_每百首,候选句转p90率,候选句转p95率,候选诗转p90率,候选诗转p95率,line_best_mean,line_best_median,line_best_max,poem_best_mean,poem_best_median,poem_best_max,句级p90密度排名_全体,句级p90密度排名_稳健,句级p95密度排名_稳健,诗级p90密度排名_稳健
李浩,李浩,小样本,1,16,False,False,1,62.5,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.731534,0.731534,0.731534,0.731534,0.731534,0.731534,259.0,,,
崔元翰,崔元翰,小样本,7,108,False,False,1,9.25925925925926,1,14.285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.730165,0.730165,0.730165,0.730165,0.730165,0.730165,259.0,,,
张昌宗,张昌宗,小样本,3,32,False,False,1,31.25,1,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.730114,0.730114,0.730114,0.730114,0.730114,0.730114,259.0,,,
夷陵女郎,夷陵女郎,小样本,1,24,False,False,1,41.666666666666664,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.729701,0.729701,0.729701,0.729701,0.729701,0.729701,259.0,,,
戴休珽,戴休珽,小样本,1,16,False,False,1,62.5,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.729122,0.729122,0.729122,0.729122,0.729122,0.729122,259.0,,,
郑鏦,郑鏦,小样本,4,32,False,False,1,31.25,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.727711,0.727711,0.727711,0.727711,0.727711,0.727711,259.0,,,
张嗣初,张嗣初,小样本,2,24,False,False,1,41.666666666666664,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.726735,0.726735,0.726735,0.726735,0.726735,0.726735,259.0,,,
张良璞,张良璞,小样本,1,16,False,False,1,62.5,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.726469,0.726469,0.726469,0.726469,0.726469,0.726469,259.0,,,
白敏中,白敏中,小样本,3,22,False,False,1,45.45454545454545,1,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.726122,0.726122,0.726122,0.726122,0.726122,0.726122,259.0,,,
严武,严武,小样本,6,64,False,False,1,15.625,1,16.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.724836,0.724836,0.724836,0.724836,0.724836,0.724836,259.0,,,
严识玄,严识玄,小样本,2,16,False,False,2,125.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.724836,0.724836,0.724836,0.724836,0.724836,0.724836,259.0,,,
赵氏,赵氏1,小样本,6,68,False,False,1,14.705882352941176,1,16.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.724792,0.724792,0.724792,0.724792,0.724792,0.724792,259.0,,,
朱景玄,朱景玄,稳健样本,16,89,True,False,1,11.235955056179774,1,6.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.72477,0.72477,0.72477,0.72477,0.72477,0.72477,259.0,169.0,122.0,155.0
李嶷,李嶷,小样本,5,60,False,False,2,33.333333333333336,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.72389,0.72389,0.72389,0.72389,0.72389,0.72389,259.0,,,
韩湘,韩湘,小样本,2,18,False,False,1,55.55555555555555,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.723447,0.723447,0.723447,0.723447,0.723447,0.723447,259.0,,,
湛贲,湛贲,小样本,3,28,False,False,1,35.714285714285715,1,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.722665,0.722665,0.722665,0.722665,0.722665,0.722665,259.0,,,
戴司颜,戴司颜,小样本,3,18,False,False,2,111.1111111111111,1,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7211225,0.7211225,0.737195,0.737195,0.737195,0.737195,259.0,,,
伍彬,伍彬,小样本,2,12,False,False,1,83.33333333333333,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.720676,0.720676,0.720676,0.720676,0.720676,0.720676,259.0,,,
孔颙,孔颙,小样本,1,4,False,False,1,250.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.720348,0.720348,0.720348,0.720348,0.720348,0.720348,259.0,,,
可止,可止,稳健样本,10,82,True,False,1,12.195121951219512,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.720146,0.720146,0.720146,0.720146,0.720146,0.720146,259.0,169.0,122.0,155.0
刘子玄,刘子玄,小样本,1,8,False,False,1,125.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.720058,0.720058,0.720058,0.720058,0.720058,0.720058,259.0,,,
刘知几,刘知几,小样本,1,8,False,False,1,125.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.720058,0.720058,0.720058,0.720058,0.720058,0.720058,259.0,,,
陆敬,陆敬,小样本,4,64,False,False,1,15.625,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.71774,0.71774,0.71774,0.71774,0.71774,0.71774,259.0,,,
徐氏,徐氏,稳健样本,16,120,True,False,2,16.666666666666668,2,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.717571,0.717571,0.725143,0.717571,0.717571,0.725143,259.0,169.0,122.0,155.0
郭仁表,郭仁表,小样本,1,5,False,False,2,400.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.716745,0.716745,0.720788,0.720788,0.720788,0.720788,259.0,,,
郑符,郑符,小样本,1,3,False,False,1,333.3333333333333,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.715804,0.715804,0.715804,0.715804,0.715804,0.715804,259.0,,,
裴守真,裴守真,小样本,1,24,False,False,1,41.666666666666664,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.714182,0.714182,0.714182,0.714182,0.714182,0.714182,259.0,,,
沈千运,沈千运,小样本,5,78,False,False,2,25.64102564102564,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7141554999999999,0.7141554999999999,0.732723,0.7141554999999999,0.7141554999999999,0.732723,259.0,,,
丁泽,丁泽,小样本,3,36,False,False,3,83.33333333333333,2,66.66666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7139486666666667,0.711717,0.730137,0.7209270000000001,0.7209270000000001,0.730137,259.0,,,
裴皞,裴皞,小样本,1,4,False,False,1,250.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.713459,0.713459,0.713459,0.713459,0.713459,0.713459,259.0,,,
李续,李续,小样本,1,8,False,False,1,125.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.71095,0.71095,0.71095,0.71095,0.71095,0.71095,259.0,,,
宋昱,宋昱,小样本,3,48,False,False,1,20.833333333333332,1,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.710326,0.710326,0.710326,0.710326,0.710326,0.710326,259.0,,,
贺朝,贺朝,小样本,7,86,False,False,2,23.25581395348837,2,28.57142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7095335,0.7095335,0.730445,0.7095335,0.7095335,0.730445,259.0,,,
范传质,范传质,小样本,1,12,False,False,1,83.33333333333333,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.709161,0.709161,0.709161,0.709161,0.709161,0.709161,259.0,,,
羊昭业,羊昭业,小样本,1,8,False,False,1,125.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.708442,0.708442,0.708442,0.708442,0.708442,0.708442,259.0,,,
魏知古,魏知古,小样本,4,46,False,False,2,43.47826086956522,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.707924,0.707924,0.71807,0.707924,0.707924,0.71807,259.0,,,
罗珦,罗珦,小样本,1,8,False,False,1,125.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.707514,0.707514,0.707514,0.707514,0.707514,0.707514,259.0,,,
卢文纪,卢文纪,小样本,1,8,False,False,1,125.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.706309,0.706309,0.706309,0.706309,0.706309,0.706309,259.0,,,
刘戬,刘戬,小样本,1,14,False,False,1,71.42857142857143,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.706161,0.706161,0.706161,0.706161,0.706161,0.706161,259.0,,,
赵徵明,赵徵明,小样本,3,32,False,False,2,62.5,2,66.66666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7057745,0.7057745,0.711529,0.7057745,0.7057745,0.711529,259.0,,,
杨达,杨达,小样本,2,12,False,False,1,83.33333333333333,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.705357,0.705357,0.705357,0.705357,0.705357,0.705357,259.0,,,
成辅端,成辅端,小样本,1,4,False,False,1,250.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.705243,0.705243,0.705243,0.705243,0.705243,0.705243,259.0,,,
龙女,龙女,小样本,3,12,False,False,1,83.33333333333333,1,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.704485,0.704485,0.704485,0.704485,0.704485,0.704485,259.0,,,
唐尧客,唐尧客,小样本,1,32,False,False,2,62.5,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.70444,0.70444,0.717028,0.717028,0.717028,0.717028,259.0,,,
李缜,李缜,小样本,1,28,False,False,1,35.714285714285715,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.703986,0.703986,0.703986,0.703986,0.703986,0.703986,259.0,,,
李林甫,李林甫,小样本,3,36,False,False,1,27.777777777777775,1,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.703866,0.703866,0.703866,0.703866,0.703866,0.703866,259.0,,,
长孙铸,长孙铸,小样本,1,8,False,False,1,125.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.703589,0.703589,0.703589,0.703589,0.703589,0.703589,259.0,,,
许昼,许昼,小样本,2,28,False,False,1,35.714285714285715,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.703553,0.703553,0.703553,0.703553,0.703553,0.703553,259.0,,,
黄损,黄损,小样本,5,50,False,False,1,20.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.703331,0.703331,0.703331,0.703331,0.703331,0.703331,259.0,,,
蒋涣,蒋涣,小样本,4,40,False,False,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.702969,0.702969,0.702969,0.702969,0.702969,0.702969,259.0,,,
田娥,田娥,小样本,6,32,False,False,1,31.25,1,16.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7026,0.7026,0.7026,0.7026,0.7026,0.7026,259.0,,,
林披,林披,小样本,1,6,False,False,1,166.66666666666666,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.702404,0.702404,0.702404,0.702404,0.702404,0.702404,259.0,,,
玄宝,玄宝,小样本,1,8,False,False,1,125.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.702342,0.702342,0.702342,0.702342,0.702342,0.702342,259.0,,,
蔡希寂,蔡希寂,小样本,5,54,False,False,2,37.03703703703704,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.701733,0.701733,0.738925,0.701733,0.701733,0.738925,259.0,,,
李胄,李胄,小样本,1,12,False,False,1,83.33333333333333,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.701687,0.701687,0.701687,0.701687,0.701687,0.701687,259.0,,,
冯涓,冯涓,小样本,3,16,False,False,3,187.5,2,66.66666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.701488,0.68312,0.739041,0.710672,0.710672,0.739041,259.0,,,
李幼卿,李幼卿,小样本,2,32,False,False,1,31.25,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.701168,0.701168,0.701168,0.701168,0.701168,0.701168,259.0,,,
卢注,卢注,小样本,2,24,False,False,3,125.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.69963,0.710198,0.731008,0.731008,0.731008,0.731008,259.0,,,
刘皂,刘皂,小样本,3,20,False,False,1,50.0,1,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.699449,0.699449,0.699449,0.699449,0.699449,0.699449,259.0,,,
张嘉贞,张嘉贞,小样本,4,51,False,False,1,19.607843137254903,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.699141,0.699141,0.699141,0.699141,0.699141,0.699141,259.0,,,
韦嗣立,韦嗣立,小样本,7,120,False,False,2,16.666666666666668,2,28.57142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.69764,0.69764,0.726418,0.69764,0.69764,0.726418,259.0,,,
管雄甫,管雄甫,小样本,1,12,False,False,1,83.33333333333333,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.697535,0.697535,0.697535,0.697535,0.697535,0.697535,259.0,,,
虎丘石壁鬼,虎丘石壁鬼,小样本,2,28,False,False,1,35.714285714285715,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.697357,0.697357,0.697357,0.697357,0.697357,0.697357,259.0,,,
贺遂亮,贺遂亮,小样本,1,12,False,False,2,166.66666666666666,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.697295,0.697295,0.706767,0.706767,0.706767,0.706767,259.0,,,
晁采,晁采,小样本,5,96,False,False,3,31.25,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6972526666666666,0.71493,0.732555,0.732555,0.732555,0.732555,259.0,,,
韦抗,韦抗,小样本,1,12,False,False,1,83.33333333333333,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.696175,0.696175,0.696175,0.696175,0.696175,0.696175,259.0,,,
王铎,王铎,小样本,4,30,False,False,2,66.66666666666667,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6959815,0.6959815,0.737625,0.6959815,0.6959815,0.737625,259.0,,,
杨浚,杨浚,小样本,3,40,False,False,1,25.0,1,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.695535,0.695535,0.695535,0.695535,0.695535,0.695535,259.0,,,
无名鬼,无名鬼,小样本,2,10,False,False,3,300.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6951526666666666,0.694326,0.740155,0.740155,0.740155,0.740155,259.0,,,
薛令之,薛令之,小样本,2,12,False,False,1,83.33333333333333,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.694461,0.694461,0.694461,0.694461,0.694461,0.694461,259.0,,,
刘昚虚,刘昚虚,稳健样本,17,186,True,False,3,16.129032258064516,3,17.647058823529413,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6944543333333333,0.705917,0.716881,0.6944543333333333,0.705917,0.716881,259.0,169.0,122.0,155.0
李太玄,李太玄,小样本,2,8,False,False,1,125.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,259.0,,,
海顺,海顺,小样本,1,48,False,False,2,41.666666666666664,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.693817,0.693817,0.724979,0.724979,0.724979,0.724979,259.0,,,
窦群,窦群,稳健样本,23,164,True,False,1,6.097560975609756,1,4.3478260869565215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.693106,0.693106,0.693106,0.693106,0.693106,0.693106,259.0,169.0,122.0,155.0
长孙佐辅,长孙佐辅,稳健样本,22,320,True,False,1,3.125,1,4.545454545454546,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.692411,0.692411,0.692411,0.692411,0.692411,0.692411,259.0,169.0,122.0,155.0
杨损,杨损,小样本,1,4,False,False,1,250.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.692372,0.692372,0.692372,0.692372,0.692372,0.692372,259.0,,,
沈徽,沈徽,小样本,1,24,False,False,1,41.666666666666664,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.692096,0.692096,0.692096,0.692096,0.692096,0.692096,259.0,,,
刘长川,刘长川,小样本,2,12,False,False,1,83.33333333333333,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.692045,0.692045,0.692045,0.692045,0.692045,0.692045,259.0,,,
萧祜,萧祜,小样本,2,63,False,False,1,15.873015873015872,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.691948,0.691948,0.691948,0.691948,0.691948,0.691948,259.0,,,
修睦,修睦,稳健样本,27,208,True,False,3,14.423076923076923,3,11.11111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6910246666666667,0.698027,0.718339,0.6910246666666667,0.698027,0.718339,259.0,169.0,122.0,155.0
詹敦仁,詹敦仁,小样本,6,74,False,False,2,27.027027027027028,1,16.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.69068,0.69068,0.700311,0.700311,0.700311,0.700311,259.0,,,
李收,李收,小样本,2,12,False,False,2,166.66666666666666,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6903035,0.6903035,0.692242,0.6903035,0.6903035,0.692242,259.0,,,
知玄,知玄,小样本,3,20,False,False,1,50.0,1,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.689779,0.689779,0.689779,0.689779,0.689779,0.689779,259.0,,,
张建封,张建封,小样本,2,50,False,False,2,40.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.689551,0.689551,0.717418,0.689551,0.689551,0.717418,259.0,,,
韦道逊,韦道逊,小样本,1,8,False,False,1,125.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.689238,0.689238,0.689238,0.689238,0.689238,0.689238,259.0,,,
令狐楚,令狐楚,小样本,8,92,False,False,2,21.73913043478261,2,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6890430000000001,0.6890430000000001,0.721975,0.6890430000000001,0.6890430000000001,0.721975,259.0,,,
袁高,袁高,小样本,1,40,False,False,2,50.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.688895,0.688895,0.729273,0.729273,0.729273,0.729273,259.0,,,
贺朝清,贺朝清,小样本,2,16,False,False,1,62.5,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.688622,0.688622,0.688622,0.688622,0.688622,0.688622,259.0,,,
朱昼,朱昼,小样本,3,34,False,False,2,58.8235294117647,1,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.68859,0.68859,0.72783,0.72783,0.72783,0.72783,259.0,,,
郑愚,郑愚,小样本,4,18,False,False,1,55.55555555555555,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.68817,0.68817,0.68817,0.68817,0.68817,0.68817,259.0,,,
任彦思家鬼,任彦思家鬼,小样本,1,4,False,False,1,250.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.687986,0.687986,0.687986,0.687986,0.687986,0.687986,259.0,,,
梁震,梁震,小样本,1,4,False,False,1,250.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.687094,0.687094,0.687094,0.687094,0.687094,0.687094,259.0,,,
沈东美,沈东美,小样本,1,24,False,False,1,41.666666666666664,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.687034,0.687034,0.687034,0.687034,0.687034,0.687034,259.0,,,
郑锡,郑锡,稳健样本,11,88,True,False,1,11.363636363636363,1,9.090909090909092,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.686749,0.686749,0.686749,0.686749,0.686749,0.686749,259.0,169.0,122.0,155.0
潘咸,潘咸,小样本,7,46,False,False,1,21.73913043478261,1,14.285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.686611,0.686611,0.686611,0.686611,0.686611,0.686611,259.0,,,
张子容,张子容,稳健样本,18,186,True,False,2,10.752688172043012,2,11.11111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.686547,0.686547,0.732901,0.686547,0.686547,0.732901,259.0,169.0,122.0,155.0
颜真卿,颜真卿,稳健样本,30,399,True,False,5,12.531328320802004,5,16.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.686096,0.678878,0.740637,0.686096,0.678878,0.740637,259.0,169.0,122.0,155.0
杨希道,杨希道,小样本,4,28,False,False,1,35.714285714285715,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.686056,0.686056,0.686056,0.686056,0.686056,0.686056,259.0,,,
刘义,刘义,小样本,1,8,False,False,1,125.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.685975,0.685975,0.685975,0.685975,0.685975,0.685975,259.0,,,
武平一,武平一,稳健样本,16,168,True,False,1,5.952380952380952,1,6.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.685913,0.685913,0.685913,0.685913,0.685913,0.685913,259.0,169.0,122.0,155.0
尹鹗,尹鹗,稳健样本,12,146,True,False,1,6.8493150684931505,1,8.333333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.685753,0.685753,0.685753,0.685753,0.685753,0.685753,259.0,169.0,122.0,155.0
杨谏,杨谏,小样本,2,16,False,False,1,62.5,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.685497,0.685497,0.685497,0.685497,0.685497,0.685497,259.0,,,
富嘉谟,富嘉谟,小样本,1,20,False,False,1,50.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.685373,0.685373,0.685373,0.685373,0.685373,0.685373,259.0,,,
崔璞,崔璞,小样本,2,16,False,False,1,62.5,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.685354,0.685354,0.685354,0.685354,0.685354,0.685354,259.0,,,
徐坚,徐坚,稳健样本,11,114,True,False,3,26.31578947368421,3,27.27272727272727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6852143333333333,0.72501,0.732064,0.6852143333333333,0.72501,0.732064,259.0,169.0,122.0,155.0
