作者规范,作者,样本规模标记,total_poem_count,total_line_count,稳健密度样本,大样本密度样本,candidate_line_count,候选句密度_每千句,matched_poem_count,候选诗密度_每百首,line_p90_count,句级p90互文密度_每千句,line_p95_count,句级p95互文密度_每千句,line_ge08_count,句级0.8互文密度_每千句,poem_p90_count,诗级p90互文密度_每百首,poem_p95_count,诗级p95互文密度_每百首,poem_ge08_count,诗级0.8互文密度_每百首,候选句转p90率,候选句转p95率,候选诗转p90率,候选诗转p95率,line_best_mean,line_best_median,line_best_max,poem_best_mean,poem_best_median,poem_best_max,句级p90密度排名_全体,句级p90密度排名_稳健,句级p95密度排名_稳健,诗级p90密度排名_稳健
林宽,林宽,稳健样本,33,268,True,False,7,26.119402985074625,6,18.181818181818183,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6553332857142857,0.643139,0.707132,0.66049,0.6531994999999999,0.707132,259.0,169.0,122.0,155.0
李昌符,李昌符,稳健样本,35,268,True,False,4,14.925373134328359,4,11.428571428571429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.65284575,0.6502025,0.731809,0.65284575,0.6502025,0.731809,259.0,169.0,122.0,155.0
储嗣宗,储嗣宗,稳健样本,39,268,True,False,5,18.656716417910445,4,10.256410256410255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5804298,0.572011,0.629504,0.59916575,0.5975925,0.629504,259.0,169.0,122.0,155.0
秦系,秦系,稳健样本,38,264,True,False,6,22.727272727272727,6,15.789473684210526,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6367395,0.6464255,0.679667,0.6367395,0.6464255,0.679667,259.0,169.0,122.0,155.0
唐求,唐求,稳健样本,36,264,True,False,2,7.575757575757576,2,5.555555555555555,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.631552,0.631552,0.649763,0.631552,0.631552,0.649763,259.0,169.0,122.0,155.0
沈亚之,沈亚之,稳健样本,26,261,True,False,1,3.8314176245210727,1,3.8461538461538463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.649908,0.649908,0.649908,0.649908,0.649908,0.649908,259.0,169.0,122.0,155.0
李远,李远,稳健样本,36,260,True,False,1,3.8461538461538463,1,2.7777777777777777,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.683636,0.683636,0.683636,0.683636,0.683636,0.683636,259.0,169.0,122.0,155.0
张仲素,张仲素,稳健样本,30,256,True,False,8,31.25,7,23.333333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.641202625,0.6496249999999999,0.721537,0.6441037142857143,0.673819,0.721537,259.0,169.0,122.0,155.0
崔橹,崔橹,稳健样本,30,250,True,False,7,28.0,5,16.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6210932857142858,0.61167,0.68672,0.6326254,0.622544,0.68672,259.0,169.0,122.0,155.0
孟贯,孟贯,稳健样本,31,248,True,False,2,8.064516129032258,2,6.451612903225806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6627685,0.6627685,0.671786,0.6627685,0.6627685,0.671786,259.0,169.0,122.0,155.0
裴度,裴度,稳健样本,10,247,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
汪遵,汪遵,稳健样本,60,244,True,False,9,36.885245901639344,8,13.333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6534112222222223,0.6606,0.680966,0.653420375,0.6679005,0.680966,259.0,169.0,122.0,155.0
杨凝,杨凝,稳健样本,39,240,True,False,2,8.333333333333334,2,5.128205128205128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.670942,0.670942,0.731809,0.670942,0.670942,0.731809,259.0,169.0,122.0,155.0
高骈,高骈,稳健样本,49,240,True,False,12,50.0,11,22.448979591836736,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64343425,0.6531750000000001,0.681156,0.6539239090909091,0.655253,0.681156,259.0,169.0,122.0,155.0
李廓,李廓,稳健样本,11,236,True,False,3,12.711864406779663,3,27.27272727272727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6756746666666666,0.693572,0.693572,0.6756746666666666,0.693572,0.693572,259.0,169.0,122.0,155.0
殷文圭,殷文圭,稳健样本,28,234,True,False,1,4.273504273504274,1,3.571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.616106,0.616106,0.616106,0.616106,0.616106,0.616106,259.0,169.0,122.0,155.0
郑巢,郑巢,稳健样本,29,232,True,False,1,4.310344827586206,1,3.4482758620689653,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.734344,0.734344,0.734344,0.734344,0.734344,0.734344,259.0,169.0,122.0,155.0
窦巩,窦巩,稳健样本,40,228,True,False,3,13.157894736842104,3,7.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6408746666666666,0.634936,0.693222,0.6408746666666666,0.634936,0.693222,259.0,169.0,122.0,155.0
朱湾,朱湾,稳健样本,23,223,True,False,4,17.937219730941703,4,17.391304347826086,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6197545,0.5993505,0.695254,0.6197545,0.5993505,0.695254,259.0,169.0,122.0,155.0
刘宪,刘宪,稳健样本,27,220,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
刘威,刘威,稳健样本,27,216,True,False,3,13.888888888888888,3,11.11111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.653901,0.653664,0.719781,0.653901,0.653664,0.719781,259.0,169.0,122.0,155.0
窦常,窦常,稳健样本,26,216,True,False,5,23.148148148148145,4,15.384615384615385,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5830642,0.577228,0.596732,0.58462725,0.5848135,0.596732,259.0,169.0,122.0,155.0
毛文锡,毛文锡,稳健样本,22,216,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
王湾,王湾,稳健样本,11,213,True,False,1,4.694835680751174,1,9.090909090909092,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.659716,0.659716,0.659716,0.659716,0.659716,0.659716,259.0,169.0,122.0,155.0
修睦,修睦,稳健样本,27,208,True,False,3,14.423076923076923,3,11.11111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6910246666666667,0.698027,0.718339,0.6910246666666667,0.698027,0.718339,259.0,169.0,122.0,155.0
赵冬曦,赵冬曦,稳健样本,17,208,True,False,4,19.230769230769234,4,23.52941176470588,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.65570125,0.668922,0.711519,0.65570125,0.668922,0.711519,259.0,169.0,122.0,155.0
毛熙震,毛熙震,稳健样本,13,204,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
牛峤,牛峤,稳健样本,14,199,True,False,5,25.12562814070352,5,35.714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6204812000000001,0.613008,0.664429,0.6204812000000001,0.613008,0.664429,259.0,169.0,122.0,155.0
韩琮,韩琮,稳健样本,25,188,True,False,5,26.595744680851062,5,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.648609,0.661685,0.727161,0.648609,0.661685,0.727161,259.0,169.0,122.0,155.0
刘昚虚,刘昚虚,稳健样本,17,186,True,False,3,16.129032258064516,3,17.647058823529413,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6944543333333333,0.705917,0.716881,0.6944543333333333,0.705917,0.716881,259.0,169.0,122.0,155.0
张子容,张子容,稳健样本,18,186,True,False,2,10.752688172043012,2,11.11111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.686547,0.686547,0.732901,0.686547,0.686547,0.732901,259.0,169.0,122.0,155.0
卢僎,卢僎,稳健样本,13,184,True,False,1,5.434782608695652,1,7.6923076923076925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.585196,0.585196,0.585196,0.585196,0.585196,0.585196,259.0,169.0,122.0,155.0
清江,清江,稳健样本,22,182,True,False,3,16.483516483516485,2,9.090909090909092,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6627343333333333,0.649535,0.723168,0.6863515,0.6863515,0.723168,259.0,169.0,122.0,155.0
沈彬,沈彬,稳健样本,18,174,True,False,1,5.747126436781609,1,5.555555555555555,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.731676,0.731676,0.731676,0.731676,0.731676,0.731676,259.0,169.0,122.0,155.0
子兰,子兰,稳健样本,25,171,True,False,3,17.543859649122805,3,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6459116666666667,0.613294,0.724668,0.6459116666666667,0.613294,0.724668,259.0,169.0,122.0,155.0
崔珏,崔珏,稳健样本,11,170,True,False,4,23.52941176470588,4,36.36363636363637,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.635704,0.635602,0.692168,0.635704,0.635602,0.692168,259.0,169.0,122.0,155.0
伍乔,伍乔,稳健样本,22,170,True,False,2,11.76470588235294,2,9.090909090909092,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6354219999999999,0.6354219999999999,0.667828,0.6354219999999999,0.6354219999999999,0.667828,259.0,169.0,122.0,155.0
武平一,武平一,稳健样本,16,168,True,False,1,5.952380952380952,1,6.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.685913,0.685913,0.685913,0.685913,0.685913,0.685913,259.0,169.0,122.0,155.0
许彬,许彬,稳健样本,20,168,True,False,1,5.952380952380952,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.682665,0.682665,0.682665,0.682665,0.682665,0.682665,259.0,169.0,122.0,155.0
喻坦之,喻坦之,稳健样本,18,168,True,False,1,5.952380952380952,1,5.555555555555555,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.677954,0.677954,0.677954,0.677954,0.677954,0.677954,259.0,169.0,122.0,155.0
赵彦昭,赵彦昭,稳健样本,22,168,True,False,4,23.809523809523807,4,18.181818181818183,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.65703675,0.654141,0.695935,0.65703675,0.654141,0.695935,259.0,169.0,122.0,155.0
周繇,周繇,稳健样本,22,168,True,False,2,11.904761904761903,2,9.090909090909092,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.577242,0.577242,0.601458,0.577242,0.577242,0.601458,259.0,169.0,122.0,155.0
苏味道,苏味道,稳健样本,15,166,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
窦群,窦群,稳健样本,23,164,True,False,1,6.097560975609756,1,4.3478260869565215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.693106,0.693106,0.693106,0.693106,0.693106,0.693106,259.0,169.0,122.0,155.0
陆畅,陆畅,稳健样本,36,163,True,False,5,30.67484662576687,5,13.88888888888889,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6122712,0.597557,0.707895,0.6122712,0.597557,0.707895,259.0,169.0,122.0,155.0
皇甫松,皇甫松,稳健样本,19,158,True,False,1,6.329113924050633,1,5.263157894736842,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.632405,0.632405,0.632405,0.632405,0.632405,0.632405,259.0,169.0,122.0,155.0
朱放,朱放,稳健样本,27,156,True,False,3,19.230769230769234,3,11.11111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6611213333333333,0.662364,0.663222,0.6611213333333333,0.662364,0.663222,259.0,169.0,122.0,155.0
灵澈,灵澈,稳健样本,18,152,True,False,5,32.89473684210526,5,27.77777777777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6713967999999999,0.670657,0.711374,0.6713967999999999,0.670657,0.711374,259.0,169.0,122.0,155.0
李適,李適,稳健样本,17,152,True,False,1,6.578947368421052,1,5.88235294117647,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.654689,0.654689,0.654689,0.654689,0.654689,0.654689,259.0,169.0,122.0,155.0
胡宿,胡宿,稳健样本,19,152,True,False,4,26.31578947368421,3,15.789473684210526,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.60468975,0.5976049999999999,0.654116,0.616442,0.602271,0.654116,259.0,169.0,122.0,155.0
广宣,广宣,稳健样本,16,149,True,False,2,13.422818791946309,2,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.600136,0.600136,0.613078,0.600136,0.600136,0.613078,259.0,169.0,122.0,155.0
常衮,常衮,稳健样本,10,148,True,False,3,20.27027027027027,3,30.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6505543333333333,0.627121,0.733722,0.6505543333333333,0.627121,0.733722,259.0,169.0,122.0,155.0
尹鹗,尹鹗,稳健样本,12,146,True,False,1,6.8493150684931505,1,8.333333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.685753,0.685753,0.685753,0.685753,0.685753,0.685753,259.0,169.0,122.0,155.0
崔曙,崔曙,稳健样本,15,146,True,False,2,13.698630136986301,2,13.333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.654146,0.654146,0.676631,0.654146,0.654146,0.676631,259.0,169.0,122.0,155.0
薛存诚,薛存诚,稳健样本,12,144,True,False,2,13.888888888888888,2,16.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6751895,0.6751895,0.737505,0.6751895,0.6751895,0.737505,259.0,169.0,122.0,155.0
丘为,丘为,稳健样本,13,144,True,False,2,13.888888888888888,2,15.384615384615385,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6206855,0.6206855,0.661109,0.6206855,0.6206855,0.661109,259.0,169.0,122.0,155.0
王毂,王毂,稳健样本,17,142,True,False,4,28.169014084507044,4,23.52941176470588,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.67097275,0.668034,0.716924,0.67097275,0.668034,0.716924,259.0,169.0,122.0,155.0
熊孺登,熊孺登,稳健样本,30,140,True,False,2,14.285714285714285,2,6.666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.629803,0.629803,0.646056,0.629803,0.629803,0.646056,259.0,169.0,122.0,155.0
包何,包何,稳健样本,19,140,True,False,5,35.714285714285715,5,26.31578947368421,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6106578,0.613273,0.713903,0.6106578,0.613273,0.713903,259.0,169.0,122.0,155.0
薛稷,薛稷,稳健样本,14,138,True,False,2,14.492753623188406,2,14.285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.664091,0.664091,0.699853,0.664091,0.664091,0.699853,259.0,169.0,122.0,155.0
丁仙芝,丁仙芝,稳健样本,12,138,True,False,5,36.231884057971016,3,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6357464,0.638501,0.693238,0.6537983333333334,0.665754,0.693238,259.0,169.0,122.0,155.0
裴迪,裴迪,稳健样本,29,138,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
蒋防,蒋防,稳健样本,12,136,True,False,1,7.352941176470588,1,8.333333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.657701,0.657701,0.657701,0.657701,0.657701,0.657701,259.0,169.0,122.0,155.0
阎朝隐,阎朝隐,稳健样本,15,134,True,False,8,59.701492537313435,6,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6513955,0.6692130000000001,0.729138,0.654928,0.6692130000000001,0.729138,259.0,169.0,122.0,155.0
雍裕之,雍裕之,稳健样本,31,132,True,False,2,15.151515151515152,2,6.451612903225806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.61341,0.61341,0.615838,0.61341,0.61341,0.615838,259.0,169.0,122.0,155.0
虚中,虚中,稳健样本,15,132,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
郑畋,郑畋,稳健样本,15,128,True,False,1,7.8125,1,6.666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.669651,0.669651,0.669651,0.669651,0.669651,0.669651,259.0,169.0,122.0,155.0
任翻,任翻,稳健样本,18,128,True,False,4,31.25,3,16.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.63856275,0.6340220000000001,0.691945,0.631709,0.60892,0.691945,259.0,169.0,122.0,155.0
丘丹,丘丹,稳健样本,13,127,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
王仁裕,王仁裕,稳健样本,15,123,True,False,4,32.520325203252035,4,26.666666666666668,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.635912,0.6250150000000001,0.685944,0.635912,0.6250150000000001,0.685944,259.0,169.0,122.0,155.0
刘昭禹,刘昭禹,稳健样本,15,122,True,False,2,16.393442622950822,2,13.333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6322105,0.6322105,0.650681,0.6322105,0.6322105,0.650681,259.0,169.0,122.0,155.0
孔德绍,孔德绍,稳健样本,12,122,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
徐氏,徐氏,稳健样本,16,120,True,False,2,16.666666666666668,2,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.717571,0.717571,0.725143,0.717571,0.717571,0.725143,259.0,169.0,122.0,155.0
梁锽,梁锽,稳健样本,16,120,True,False,3,25.0,3,18.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.666276,0.691695,0.727194,0.666276,0.691695,0.727194,259.0,169.0,122.0,155.0
庄南杰,庄南杰,稳健样本,13,118,True,False,3,25.423728813559325,3,23.076923076923077,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.648127,0.62117,0.702041,0.648127,0.62117,0.702041,259.0,169.0,122.0,155.0
姚系,姚系,稳健样本,11,118,True,False,2,16.949152542372882,1,9.090909090909092,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.626558,0.626558,0.658541,0.658541,0.658541,0.658541,259.0,169.0,122.0,155.0
栖白,栖白,稳健样本,16,116,True,False,1,8.620689655172413,1,6.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.653103,0.653103,0.653103,0.653103,0.653103,0.653103,259.0,169.0,122.0,155.0
成彦雄,成彦雄,稳健样本,20,116,True,False,1,8.620689655172413,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.564617,0.564617,0.564617,0.564617,0.564617,0.564617,259.0,169.0,122.0,155.0
杨凌,杨凌,稳健样本,21,115,True,False,6,52.17391304347826,6,28.57142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6716503333333333,0.695629,0.711393,0.6716503333333333,0.695629,0.711393,259.0,169.0,122.0,155.0
徐坚,徐坚,稳健样本,11,114,True,False,3,26.31578947368421,3,27.27272727272727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6852143333333333,0.72501,0.732064,0.6852143333333333,0.72501,0.732064,259.0,169.0,122.0,155.0
翁绶,翁绶,稳健样本,15,114,True,False,5,43.859649122807014,5,33.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6443514,0.653691,0.671347,0.6443514,0.653691,0.671347,259.0,169.0,122.0,155.0
杨夔,杨夔,稳健样本,12,108,True,False,2,18.51851851851852,2,16.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6255325,0.6255325,0.642314,0.6255325,0.6255325,0.642314,259.0,169.0,122.0,155.0
翁洮,翁洮,稳健样本,13,108,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
费冠卿,费冠卿,稳健样本,10,106,True,False,5,47.16981132075472,2,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.657002,0.665141,0.717057,0.696502,0.696502,0.717057,259.0,169.0,122.0,155.0
褚载,褚载,稳健样本,15,104,True,False,4,38.46153846153847,3,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.66302325,0.6613455,0.72181,0.6815003333333333,0.710393,0.72181,259.0,169.0,122.0,155.0
王初,王初,稳健样本,17,104,True,False,2,19.230769230769234,2,11.76470588235294,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5961535,0.5961535,0.615349,0.5961535,0.5961535,0.615349,259.0,169.0,122.0,155.0
杨发,杨发,稳健样本,13,104,True,False,1,9.615384615384617,1,7.6923076923076925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.58163,0.58163,0.58163,0.58163,0.58163,0.58163,259.0,169.0,122.0,155.0
韦蟾,韦蟾,稳健样本,10,100,True,False,2,20.0,2,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.657151,0.657151,0.674422,0.657151,0.657151,0.674422,259.0,169.0,122.0,155.0
护国,护国,稳健样本,12,100,True,False,4,40.0,3,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.63364875,0.6241125000000001,0.675116,0.6411136666666667,0.626533,0.675116,259.0,169.0,122.0,155.0
徐安贞,徐安贞,稳健样本,12,99,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
陆希声,陆希声,稳健样本,21,96,True,False,2,20.833333333333332,2,9.523809523809524,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.677101,0.677101,0.711464,0.677101,0.677101,0.711464,259.0,169.0,122.0,155.0
杨凭,杨凭,稳健样本,19,96,True,False,4,41.666666666666664,4,21.052631578947366,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6235185,0.606374,0.716024,0.6235185,0.606374,0.716024,259.0,169.0,122.0,155.0
栖蟾,栖蟾,稳健样本,12,96,True,False,1,10.416666666666666,1,8.333333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.595383,0.595383,0.595383,0.595383,0.595383,0.595383,259.0,169.0,122.0,155.0
袁晖,袁晖,稳健样本,10,96,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,169.0,122.0,155.0
郑遨,郑遨,稳健样本,15,93,True,False,5,53.763440860215056,4,26.666666666666668,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.653137,0.659142,0.683763,0.6615725,0.6662680000000001,0.683763,259.0,169.0,122.0,155.0
李九龄,李九龄,稳健样本,19,92,True,False,2,21.73913043478261,2,10.526315789473683,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.604014,0.604014,0.642887,0.604014,0.604014,0.642887,259.0,169.0,122.0,155.0
